"size";"compares";"swaps";"time"
10;23;40;0,0
50;228;300;0,0
100;558;700;0,0
500;3858;4500;0,3
1000;8712;10000;0,7
5000;56752;65000;0,41
10000;123470;140000;0,89
50000;731697;800000;4,64
100000;1562878;1700000;9,72
