"size";"compares";"swaps";"time"
10;29;22;0,0
50;269;160;0,0
100;635;366;0,0
500;4321;2410;0,3
1000;9643;5315;0,7
5000;58763;32940;0,42
10000;127528;70879;0,92
50000;770064;405859;5,66
100000;1640137;861701;12,18
