"size";"compares";"swaps";"time"
10;27;22;0,0
50;262;176;0,0
100;640;406;0,0
500;4618;2736;0,4
1000;10479;6099;0,8
5000;66960;37315;0,56
10000;146780;79529;1,16
50000;895640;447881;6,50
100000;1966334;950900;13,62
