"size";"compares";"swaps";"time"
10;24;18;0,0
50;258;162;0,0
100;647;384;0,0
500;4801;2747;0,4
1000;10978;6115;0,8
5000;71059;38667;0,48
10000;155862;83746;1,1
50000;941325;485704;5,79
100000;2038386;1017972;11,98
