"size";"compares";"swaps";"time"
10;27;22;0,0
50;259;176;0,0
100;637;411;0,0
500;4623;2759;0,4
1000;10474;6078;0,8
5000;66982;37770;0,57
10000;146202;81137;1,17
50000;881166;465626;6,96
100000;1901427;972759;14,26
