"size";"compares";"swaps";"time"
10;30;23;0,0
50;268;159;0,0
100;636;366;0,0
500;4320;2409;0,2
1000;9644;5318;0,6
5000;58761;32935;0,42
10000;127541;70891;0,92
50000;770031;405817;5,56
100000;1640104;861644;11,84
