"size";"compares";"swaps";"time"
10;10;20;0,0
50;50;100;0,0
100;100;200;0,0
500;500;1000;0,1
1000;1000;2000;0,2
5000;5000;10000;0,16
10000;10000;20000;0,31
50000;50000;100000;1,65
100000;100000;200000;3,31
