"size";"compares";"swaps";"time"
10;10;30;0,0
50;50;150;0,0
100;100;300;0,0
500;500;1500;0,2
1000;1000;3000;0,5
5000;5000;15000;0,24
10000;10000;30000;0,48
50000;50000;150000;2,48
100000;100000;300000;4,94
