"size";"compares";"swaps";"time"
10;26;25;0,0
50;245;190;0,0
100;595;428;0,0
500;4487;2555;0,2
1000;10548;5769;0,7
5000;66154;33378;0,47
10000;157353;72516;1,2
50000;1302188;530809;6,55
100000;3856530;1616672;17,28
