"size";"compares";"swaps";"time"
10;10;40;0,0
50;50;200;0,0
100;100;400;0,0
500;500;2000;0,3
1000;1000;4000;0,7
5000;5000;20000;0,35
10000;10000;40000;0,70
50000;50000;200000;3,54
100000;100000;400000;7,11
