"size";"compares";"swaps";"time"
10;23;40;0,0
50;228;300;0,0
100;558;700;0,0
500;3859;4500;0,4
1000;8719;10000;0,7
5000;56823;65000;0,47
10000;123662;140000;1,9
50000;733241;800000;5,96
100000;1566531;1700000;12,63
