"size";"compares";"swaps";"time"
10;32;25;0,0
50;270;157;0,0
100;619;349;0,0
500;4279;2362;0,3
1000;9652;5296;0,5
5000;58686;32830;0,41
10000;127382;70629;0,84
50000;769672;405197;4,99
100000;1640056;861247;10,69
