"size";"compares";"swaps";"time"
10;29;22;0,0
50;267;158;0,0
100;635;364;0,0
500;4311;2391;0,3
1000;9625;5280;0,6
5000;58598;32683;0,36
10000;127131;70295;0,79
50000;767611;402468;4,18
100000;1634712;854424;8,94
