"size";"compares";"swaps";"time"
10;24;18;0,0
50;258;155;0,0
100;650;365;0,0
500;5113;2347;0,3
1000;13051;4909;0,8
5000;166765;25759;0,58
10000;583489;51708;1,66
50000;12915741;258443;28,95
100000;50833631;516950;109,99
