"size";"compares";"swaps";"time"
10;27;22;0,0
50;263;170;0,0
100;649;389;0,0
500;4810;2408;0,4
1000;11397;5395;0,8
5000;108635;45447;0,50
10000;339660;136292;1,39
50000;6675006;2563553;21,83
100000;25499358;9743812;80,92
