"size";"compares";"swaps";"time"
10;10;40;0,0
50;50;200;0,0
100;100;400;0,0
500;500;2000;0,3
1000;1000;4000;0,6
5000;5000;20000;0,33
10000;10000;40000;0,69
50000;50000;200000;3,39
100000;100000;400000;6,78
