"size";"compares";"swaps";"time"
5;55858;28782;105,16
6;57213;28942;104,79
7;57787;29607;105,63
8;59037;30482;106,56
9;61064;31600;107,63
10;58768;32943;100,36
11;60051;33524;101,20
12;61201;34323;102,76
13;62756;35387;104,13
14;62808;36135;105,3
15;64168;37133;106,36
16;65250;38267;108,13
17;66886;39353;109,59
18;68384;40571;110,96
19;70372;42042;112,16
20;67338;43217;105,76
21;68374;44014;106,93
22;69691;44912;108,9
23;70570;45887;109,6
24;72132;47045;110,96
