"size";"compares";"swaps";"time"
100;553;267;0,2
100;545;247;0,2
100;548;260;0,2
100;571;254;0,2
100;562;259;0,1
100;560;265;0,1
100;555;255;0,1
100;563;251;0,2
100;556;261;0,1
100;542;257;0,1
100;562;248;0,2
100;565;251;0,2
100;560;268;0,2
100;550;263;0,2
100;572;261;0,2
100;555;255;0,2
100;562;245;0,2
100;569;248;0,1
100;556;253;0,1
100;569;260;0,2
100;568;255;0,2
100;560;245;0,2
100;559;250;0,2
100;562;246;0,2
100;549;252;0,2
100;554;251;0,2
100;561;263;0,2
100;555;259;0,2
100;560;255;0,2
100;547;259;0,2
100;551;259;0,2
100;558;269;0,2
100;570;246;0,2
100;557;255;0,2
100;564;267;0,2
100;559;254;0,2
100;553;260;0,2
100;563;265;0,1
100;559;265;0,1
100;560;256;0,2
100;559;258;0,2
100;562;256;0,2
100;537;254;0,2
100;558;264;0,2
100;555;247;0,2
100;560;258;0,2
100;565;261;0,2
100;565;256;0,2
100;540;263;0,2
100;560;254;0,2
100;564;250;0,2
100;543;251;0,1
100;567;268;0,1
100;570;256;0,2
100;569;254;0,2
100;560;252;0,2
100;568;265;0,2
100;563;264;0,2
100;566;261;0,2
100;568;273;0,2
100;572;260;0,2
100;552;249;0,1
100;559;251;0,1
100;560;244;0,2
100;562;259;0,2
100;558;264;0,2
100;551;259;0,2
100;557;254;0,2
100;562;272;0,2
100;564;256;0,2
100;563;248;0,2
100;558;256;0,2
100;572;253;0,1
100;556;246;0,1
100;553;256;0,2
100;560;244;0,2
100;556;255;0,2
100;552;257;0,2
100;544;254;0,2
100;556;268;0,2
100;562;255;0,2
100;561;250;0,1
100;543;252;0,2
100;563;259;0,2
100;564;265;0,2
100;560;258;0,2
100;559;256;0,2
100;566;266;0,2
100;563;264;0,2
100;546;255;0,1
100;544;249;0,1
100;560;243;0,2
100;567;260;0,2
100;553;253;0,2
100;560;254;0,2
100;568;252;0,2
100;558;251;0,2
100;553;250;0,2
100;559;262;0,1
100;548;258;0,2
200;1336;620;0,4
200;1331;597;0,4
200;1318;596;0,4
200;1311;604;0,4
200;1305;604;0,4
200;1320;604;0,4
200;1342;606;0,4
200;1323;615;0,4
200;1326;618;0,4
200;1312;610;0,4
200;1326;628;0,5
200;1309;616;0,4
200;1333;613;0,4
200;1302;603;0,4
200;1305;613;0,4
200;1321;610;0,4
200;1322;602;0,4
200;1317;602;0,4
200;1298;610;0,4
200;1317;603;0,4
200;1327;612;0,4
200;1286;621;0,4
200;1316;627;0,3
200;1322;613;0,4
200;1317;619;0,4
200;1322;633;0,4
200;1304;606;0,4
200;1332;616;0,4
200;1320;628;0,4
200;1322;594;0,4
200;1321;614;0,4
200;1295;608;0,4
200;1312;601;0,3
200;1310;630;0,3
200;1326;603;0,4
200;1323;611;0,4
200;1326;608;0,4
200;1328;611;0,4
200;1309;598;0,4
200;1329;605;0,4
200;1324;593;0,4
200;1302;587;0,4
200;1325;595;0,4
200;1323;611;0,4
200;1325;582;0,3
200;1314;619;0,4
200;1311;605;0,5
200;1323;624;0,5
200;1316;619;0,5
200;1329;617;0,4
200;1322;609;0,4
200;1316;603;0,4
200;1321;596;0,4
200;1281;605;0,4
200;1322;603;0,4
200;1331;619;0,4
200;1322;589;0,5
200;1309;608;0,4
200;1336;614;0,4
200;1312;597;0,4
200;1303;584;0,4
200;1329;607;0,4
200;1321;597;0,4
200;1287;588;0,5
200;1320;617;0,4
200;1317;619;0,4
200;1319;609;0,4
200;1325;606;0,4
200;1302;622;0,3
200;1327;616;0,4
200;1324;607;0,4
200;1334;612;0,4
200;1312;595;0,4
200;1312;598;0,5
200;1326;608;0,4
200;1328;616;0,4
200;1316;612;0,4
200;1337;617;0,4
200;1323;615;0,4
200;1306;602;0,3
200;1318;599;0,4
200;1320;626;0,4
200;1331;605;0,4
200;1311;588;0,4
200;1314;610;0,4
200;1324;617;0,4
200;1320;620;0,4
200;1324;620;0,4
200;1323;608;0,4
200;1326;605;0,4
200;1305;605;0,4
200;1336;616;0,4
200;1283;598;0,4
200;1316;609;0,4
200;1317;611;0,4
200;1314;614;0,4
200;1324;597;0,4
200;1310;587;0,4
200;1325;620;0,3
200;1307;605;0,4
300;2208;954;0,6
300;2223;986;0,7
300;2196;990;0,6
300;2220;1001;0,6
300;2223;995;0,7
300;2212;982;0,7
300;2218;996;0,6
300;2209;989;0,6
300;2207;980;0,7
300;2235;996;0,7
300;2222;980;0,6
300;2213;1010;0,6
300;2215;1004;0,7
300;2219;987;0,6
300;2221;989;0,7
300;2224;988;0,6
300;2205;990;0,6
300;2191;988;0,7
300;2205;996;0,7
300;2212;1000;0,6
300;2215;982;0,8
300;2184;1003;0,7
300;2196;991;0,7
300;2215;1004;0,6
300;2215;1005;0,6
300;2206;980;0,7
300;2221;1001;0,6
300;2210;989;0,6
300;2208;983;0,7
300;2211;994;0,6
300;2213;997;0,6
300;2212;986;0,7
300;2221;1003;0,7
300;2227;986;0,7
300;2191;963;0,6
300;2212;1003;0,7
300;2219;978;0,6
300;2195;998;0,6
300;2202;995;0,7
300;2231;983;0,6
300;2203;1016;0,7
300;2202;1002;0,6
300;2193;969;0,6
300;2221;996;0,7
300;2200;993;0,6
300;2198;976;0,6
300;2215;991;0,7
300;2225;996;0,6
300;2220;999;0,6
300;2215;1004;0,6
300;2216;998;0,6
300;2207;1005;0,7
300;2224;998;0,6
300;2201;974;0,6
300;2222;980;0,6
300;2208;993;0,6
300;2206;981;0,7
300;2231;1028;0,6
300;2211;991;0,6
300;2186;1001;0,7
300;2222;1004;0,6
300;2221;975;0,7
300;2204;995;0,6
300;2199;964;0,6
300;2196;965;0,7
300;2209;980;0,6
300;2215;981;0,7
300;2214;1007;0,6
300;2231;983;0,6
300;2209;962;0,7
300;2224;1010;0,6
300;2219;991;0,6
300;2222;1006;0,6
300;2230;1014;0,6
300;2205;963;0,7
300;2218;997;0,6
300;2225;978;0,6
300;2221;987;0,7
300;2205;981;0,6
300;2200;993;0,7
300;2228;980;0,6
300;2187;978;0,6
300;2212;978;0,7
300;2231;1014;0,6
300;2206;1008;0,7
300;2213;997;0,6
300;2222;1011;0,6
300;2212;1004;0,7
300;2197;994;0,6
300;2212;982;0,7
300;2200;1019;0,6
300;2217;977;0,6
300;2212;984;0,7
300;2216;992;0,6
300;2228;1003;0,7
300;2206;992;0,6
300;2220;983;0,6
300;2233;986;0,7
300;2223;997;0,6
300;2215;995;0,6
400;3024;1393;0,9
400;3028;1398;0,9
400;3053;1403;0,8
400;3007;1390;0,8
400;3049;1413;0,8
400;3064;1420;0,8
400;3067;1411;0,9
400;3069;1424;0,9
400;3050;1431;0,9
400;3039;1419;0,9
400;3042;1412;0,8
400;3022;1430;0,8
400;3044;1422;0,8
400;3051;1403;0,9
400;3031;1406;0,9
400;3041;1424;0,8
400;3029;1423;0,8
400;3039;1432;0,8
400;3039;1424;0,8
400;3047;1394;0,9
400;3020;1405;0,9
400;3052;1421;0,9
400;3038;1413;0,9
400;3030;1420;0,8
400;3044;1418;0,8
400;3024;1412;0,8
400;3043;1406;0,8
400;3043;1383;0,9
400;3040;1416;0,9
400;3059;1413;0,9
400;3026;1413;0,8
400;3050;1444;0,8
400;3035;1421;0,8
400;3055;1419;0,9
400;3053;1414;0,9
400;3053;1417;0,9
400;3038;1394;0,8
400;3048;1437;0,8
400;3054;1414;0,8
400;3062;1422;0,9
400;3053;1424;0,9
400;3031;1431;0,9
400;3064;1443;0,8
400;3070;1391;0,8
400;3026;1390;0,8
400;3024;1397;0,8
400;3063;1428;0,9
400;3021;1414;0,9
400;3051;1416;0,8
400;3045;1416;0,8
400;3052;1411;0,8
400;3048;1411;0,8
400;3042;1427;0,9
400;3043;1430;0,9
400;3036;1400;0,8
400;3056;1410;0,8
400;3061;1414;0,8
