"size";"compares";"swaps";"time"
2400;34787;18762;2,39
2400;29452;14250;2,0
2400;37699;19353;2,60
2400;28816;14388;2,0
2400;32939;15168;2,20
2400;31625;15648;2,10
2400;29067;14627;1,90
2400;29536;15902;2,10
2500;34026;16293;2,20
2500;30200;16281;2,20
2500;31373;15459;2,10
2500;32779;14013;2,0
2500;32382;16410;2,29
2500;31522;16516;2,20
2500;32521;13570;2,0
2500;32136;17201;2,29
2500;32398;16456;2,20
2500;31689;15831;2,10
2600;32360;15200;2,10
2600;33424;15677;2,20
2600;34817;17168;2,39
2600;32402;15234;2,20
2600;33430;14843;2,20
2600;33461;17018;2,29
2600;33074;18250;2,29
2600;36047;18508;2,50
2600;31444;15355;2,10
2600;32778;16277;2,20
2700;32153;15971;2,20
2700;33657;17332;2,29
2700;33581;17841;2,29
2700;33890;17408;2,29
2700;33949;18047;2,29
2700;36343;17348;2,39
2700;35692;16934;2,39
2700;35827;17615;2,39
2700;34313;16918;2,29
2700;33880;14727;2,10
2800;37419;21069;2,70
2800;38926;19473;2,60
2800;37486;18917;2,50
2800;34354;16878;2,29
2800;35627;17444;2,39
2800;35659;18649;2,50
2800;35562;17909;2,39
2800;37599;16453;2,39
2800;35055;17507;2,39
2800;38781;17486;2,50
2900;36845;18499;2,50
2900;34529;17629;2,39
2900;40445;20539;2,79
2900;37155;21277;2,60
2900;39771;21417;2,79
2900;36948;18578;2,50
2900;34869;19131;2,39
2900;39972;24220;3,0
2900;38121;21532;2,70
2900;37378;17210;2,39
3000;41113;19463;2,70
3000;38197;18419;2,50
3000;39391;19940;2,70
3000;37109;17984;2,50
3000;44217;22241;2,90
3000;37780;20231;2,70
3000;40529;18697;2,60
3000;39963;18625;2,60
3000;40410;17061;2,50
3000;39648;18269;2,60
3100;43133;21724;2,90
3100;42121;22946;3,0
3100;38248;19374;2,60
3100;40025;19440;2,60
3100;39610;21411;2,70
3100;41365;18289;2,70
3100;40618;21424;2,79
3100;43574;22290;2,90
3100;40653;19605;2,60
3100;42441;18505;2,60
3200;42081;20200;2,79
3200;46071;26935;3,39
3200;41202;21782;2,79
3200;41583;18300;2,70
3200;40026;19296;2,70
3200;42375;19188;2,70
3200;42533;19147;2,70
3200;44565;23064;3,0
3200;41582;19437;2,70
3200;45238;23835;3,10
3300;40664;21586;2,90
3300;42757;22496;3,0
3300;42367;19485;2,70
3300;44644;24190;3,10
3300;49023;22861;3,20
3300;47628;25115;3,29
3300;40678;20653;2,70
3300;40475;20621;2,70
3300;42558;20494;2,79
3300;42589;20534;2,79
3400;44128;22244;3,0
3400;44201;21278;2,90
3400;50418;19858;3,0
3400;47472;22244;3,10
3400;45138;22572;3,0
3400;46962;25934;3,29
3400;43506;22105;3,0
3400;45711;21964;3,0
3400;47824;25283;3,29
3400;48990;21276;3,0
3500;48205;23254;3,20
3500;47313;22196;3,10
3500;43570;20832;2,90
3500;50708;19988;3,10
3500;48062;23473;3,20
3500;44628;23077;3,0
3500;48279;25284;3,29
3500;46443;24305;3,20
3500;46532;22217;3,0
3500;51221;26259;3,39
3600;50774;25662;3,39
3600;49979;24952;3,39
3600;49051;26739;3,50
3600;47284;23337;3,20
3600;46216;24220;3,20
3600;45510;19417;2,79
3600;46400;22927;3,10
3600;49668;28924;3,60
3600;49387;23539;3,29
3600;54049;24856;3,50
3700;48890;23312;3,20
3700;51192;24570;3,29
3700;49983;23893;3,29
3700;50577;28529;3,60
3700;48642;23898;3,29
3700;51127;24858;3,39
3700;49556;28569;3,60
3700;49085;23145;3,29
3700;52709;28939;3,70
3700;48097;25475;3,39
3800;50515;25519;3,50
3800;51664;26736;3,60
3800;53249;24149;3,39
3800;49767;24489;3,29
3800;56363;26782;3,79
3800;53875;27024;3,60
3800;52421;27301;3,60
3800;50866;23175;3,20
3800;52866;26934;3,60
3800;52712;27210;3,60
3900;55635;25707;3,60
3900;51557;27514;3,60
3900;52474;28732;3,60
3900;51492;26585;3,50
3900;52675;27009;3,60
3900;52154;25327;3,50
3900;50885;25240;3,39
3900;51136;26385;3,50
3900;54903;25508;3,50
3900;53738;26349;3,60
4000;54670;29762;3,90
4000;55736;27963;3,70
4000;54060;25824;3,60
4000;60428;26484;3,70
4000;53157;25898;3,60
4000;49623;25868;3,39
4000;56647;30466;3,90
4000;54753;26164;3,60
4000;52755;26300;3,50
4000;55258;31493;4,0
4100;57484;24983;3,70
4100;55145;26988;3,60
4100;58602;31316;4,9
4100;54420;28161;3,70
4100;58881;30046;4,0
4100;56024;28754;3,79
4100;52781;26127;3,60
4100;53789;26052;3,60
4100;55651;26561;3,60
4100;54712;29192;3,79
4200;57937;30540;4,0
4200;61265;30533;4,9
4200;57298;28058;3,79
4200;55303;26265;3,70
4200;60127;26086;3,79
4200;56391;30506;4,0
4200;56738;32061;4,0
4200;58013;30723;4,0
4200;57183;25871;3,60
4200;58924;25492;3,79
4300;62100;30155;4,9
4300;59524;29987;4,0
4300;60046;31247;4,9
4300;58231;28300;3,90
4300;61774;29070;4,0
4300;57120;28098;3,90
4300;60398;31061;4,9
4300;63881;29499;4,9
4300;56557;29514;4,0
4300;61774;29382;4,0
4400;60835;30062;4,9
4400;60301;32227;4,20
4400;64238;33281;4,40
4400;57679;27293;3,79
4400;66234;35257;4,50
4400;63645;29609;4,9
4400;61346;32411;4,20
4400;57658;29477;3,90
4400;58641;31944;4,9
4400;63962;33265;4,29
4500;63708;30573;4,20
4500;58667;27909;3,90
4500;65120;28989;4,9
4500;58264;28736;3,90
4500;59764;34193;4,29
4500;60294;29414;4,0
4500;62866;30926;4,20
4500;72087;36927;4,79
4500;62319;33901;4,40
4500;61502;27990;4,0
4600;61926;31579;4,20
4600;66466;30878;4,29
4600;63911;31551;4,29
4600;64405;34002;4,50
4600;61876;31866;4,29
4600;61513;29842;4,9
4600;67641;35697;4,59
4600;67750;35994;4,59
4600;66354;36478;4,59
4600;62367;31488;4,20
4700;66448;35477;4,59
4700;60085;27536;3,90
4700;64619;32237;4,40
4700;64687;32196;4,40
4700;65418;31735;4,40
4700;65329;29580;4,20
4700;66706;35906;4,59
4700;67154;31705;4,40
4700;66898;36235;4,59
4700;64856;30592;4,20
4800;64388;29831;4,20
4800;67904;32785;4,50
4800;65194;31273;4,29
4800;69460;34572;4,59
4800;67550;35167;4,70
4800;63395;31117;4,29
4800;74821;39703;5,9
4800;68698;28450;4,20
4800;67330;30749;4,29
4800;64937;33252;4,50
4900;83670;41638;5,59
4900;62324;30824;4,20
4900;64806;33812;4,50
4900;69094;36079;4,70
4900;72698;35845;4,90
4900;72803;32105;4,59
4900;64756;30393;4,29
4900;68021;35361;4,70
4900;68385;31299;4,40
4900;67800;39965;5,0
5000;68491;32978;4,50
5000;70920;37194;4,90
5000;71786;36174;4,79
5000;72794;36230;4,79
5000;69304;34786;4,70
5000;68405;38188;4,90
5000;72718;37288;4,90
5000;69833;34635;4,59
5000;76102;39316;5,20
5000;71875;41266;5,20
5100;76034;40660;5,29
5100;71094;37338;4,90
5100;77523;42196;5,40
5100;69963;30655;4,50
5100;79359;39060;5,20
5100;73692;35567;4,90
5100;75551;40399;5,20
5100;74605;38610;5,9
5100;71451;35928;4,79
5100;78543;36111;5,0
5200;71100;35982;4,79
5200;70850;37805;4,90
5200;72362;35091;4,90
5200;76539;35142;4,90
5200;73490;34213;4,79
5200;75285;38382;5,9
5200;73625;31950;4,59
5200;72133;40199;5,9
5200;75540;39178;5,20
5200;75825;39172;5,9
5300;78790;36452;5,9
5300;74238;36582;5,0
5300;73621;37343;5,0
5300;78998;43153;5,59
5300;73130;32935;4,70
5300;81822;43890;5,70
5300;76467;38504;5,9
5300;73860;41109;5,20
5300;77875;38632;5,20
5300;72273;36888;4,90
5400;76449;37403;5,9
5400;76002;36748;5,0
5400;81150;40771;5,59
5400;75523;37109;5,9
5400;79116;41697;5,40
5400;80534;33413;4,90
5400;74554;35342;4,90
5400;72285;34267;4,79
5400;77426;43030;5,50
5400;74649;36832;5,9
5500;75162;35222;5,9
5500;86511;40009;5,59
5500;74315;37688;5,0
5500;86364;49840;6,20
5500;75285;35969;5,0
5500;85233;40909;5,59
5500;78124;38969;5,29
5500;79031;40709;5,40
5500;79041;36574;5,9
5500;78513;39122;5,20
5600;82642;41218;5,50
5600;84080;39624;5,40
5600;76183;35693;4,90
5600;79845;43485;5,59
5600;80547;40501;5,40
5600;78789;37923;5,9
5600;81872;38618;5,29
5600;79663;43154;5,59
5600;84293;39949;5,50
5600;80866;41784;5,50
5700;84311;43277;5,79
5700;77264;38546;5,9
5700;83621;42774;5,59
5700;81610;37573;5,29
5700;82422;40264;5,40
5700;82741;40737;5,50
5700;84993;41143;5,59
5700;76660;37149;5,9
5700;84000;46084;5,90
5700;83023;40772;5,50
5800;92547;47836;6,29
5800;80698;42978;5,59
5800;82200;43048;5,59
5800;80981;43330;5,70
5800;96738;42515;6,9
5800;83237;40226;5,50
5800;85357;42274;5,70
5800;78857;38434;5,29
5800;81887;37541;5,20
5800;84555;46459;5,90
5900;92181;43723;6,0
5900;82997;42994;5,70
5900;83109;40412;5,50
5900;81340;44986;5,79
5900;83114;40676;5,50
5900;91067;41459;5,79
5900;88758;42039;5,79
5900;82253;40738;5,50
5900;86728;46982;6,0
5900;84915;41711;5,59
6000;84683;38024;5,29
6000;89278;39866;5,59
6000;83265;44996;5,79
6000;87685;46054;6,9
6000;85720;37406;5,40
6000;88432;43855;5,90
6000;86709;42553;5,79
6000;85212;44795;5,79
6000;83785;42782;5,70
6000;89315;41403;5,79
6100;87490;41151;5,70
6100;89503;42236;5,79
6100;107296;56150;7,40
6100;85202;40561;5,59
6100;88962;40912;5,70
6100;90658;47356;6,20
6100;86286;41665;5,70
6100;86604;47868;6,9
6100;87104;47362;6,9
6100;84006;39718;5,50
6200;93374;43329;5,90
6200;87090;43043;5,79
6200;86403;42049;5,79
6200;87712;41371;5,70
6200;94732;50006;6,50
6200;101359;46949;6,50
6200;85553;40423;5,59
6200;86776;45132;5,90
6200;86189;42764;5,79
6200;93214;48749;6,40
6300;89182;41304;5,79
6300;97222;49418;6,50
6300;90377;48059;6,20
6300;93823;52203;6,59
6300;99187;51485;6,70
6300;98441;45256;6,29
6300;93455;50071;6,50
6300;85291;43706;5,90
6300;88347;45483;6,9
6300;89116;49708;6,50
6400;89991;45107;6,20
6400;91295;46738;6,29
6400;96641;46500;6,40
6400;90205;44691;6,0
6400;94164;41053;5,90
6400;90003;42253;5,90
6400;90134;46464;6,9
6400;93527;42893;6,0
6400;89619;44805;6,9
6400;90629;40909;5,79
6500;95796;47590;6,40
6500;99886;52356;6,79
6500;101409;55214;7,9
6500;96284;46429;6,29
6500;96662;51884;6,70
6500;102904;54549;7,0
6500;99664;51966;6,90
6500;92535;46497;6,29
6500;92894;42755;6,0
6500;90682;46163;6,20
6600;95405;47741;6,40
6600;93720;42586;6,0
6600;101259;52503;6,90
6600;94812;47651;6,40
6600;97518;54060;6,79
6600;96559;45032;6,29
6600;103171;53721;7,0
6600;103231;52826;6,90
6600;99056;53399;6,90
6600;92569;42052;5,90
6700;96939;49717;6,59
6700;96576;51156;6,79
6700;98526;42716;6,20
6700;108590;49091;6,90
6700;93841;49037;6,40
6700;105608;56580;7,29
6700;99865;46093;6,40
6700;97094;48175;6,50
6700;97243;49745;6,59
6700;111512;65797;8,0
6800;95943;48668;6,50
6800;97342;43819;6,20
6800;100734;48003;6,59
6800;100417;48103;6,59
6800;95154;46365;6,29
6800;102091;53678;7,0
6800;95251;51913;6,70
6800;100211;50017;6,70
6800;105764;53087;7,9
6800;94793;48119;6,40
6900;96336;47980;6,50
6900;104299;50551;6,90
6900;108071;46958;6,70
6900;106293;53761;7,29
6900;99121;47889;6,50
6900;101072;47733;6,59
6900;114143;41535;6,59
6900;101003;50501;6,90
6900;104033;54902;7,20
6900;102690;47701;6,59
7000;112240;57782;7,50
7000;97415;45778;6,40
7000;99075;50887;6,70
7000;101193;50769;6,70
7000;98956;46659;6,59
7000;112140;49168;7,0
7000;100962;51771;6,79
7000;99881;49059;6,70
7000;101271;55116;7,0
7000;98860;47290;6,59
7100;106580;57578;7,40
7100;104645;48287;6,70
7100;97100;48560;6,59
7100;108673;52184;7,20
7100;110751;58727;7,50
7100;111029;57782;7,50
7100;113526;50890;7,20
7100;112273;54499;7,40
7100;107555;50973;7,0
7100;113615;50436;7,9
7200;106343;53284;7,9
7200;107756;53466;7,20
7200;112230;51843;7,29
7200;109209;53801;7,20
7200;109368;50892;7,9
7200;105148;50656;7,0
7200;102021;47697;6,59
7200;104897;58604;7,40
7200;102903;55954;7,20
7200;108580;44132;6,50
7300;103952;53270;7,9
7300;108526;54089;7,29
7300;104249;51237;6,90
7300;112680;52042;7,29
7300;102291;50789;6,79
7300;113242;55495;7,50
7300;118328;64388;8,19
7300;110072;51918;7,9
7300;101970;49354;6,70
7300;112529;57604;7,59
7400;106091;52694;7,9
7400;108991;54100;7,20
7400;113972;57842;7,70
7400;109291;55431;7,40
7400;110434;47687;6,90
7400;110576;58842;7,59
7400;108639;53069;7,20
7400;106671;54250;7,20
7400;117302;53704;7,59
7400;124700;61507;8,19
7500;111359;50887;7,9
7500;107350;55558;7,29
7500;111290;49705;7,0
7500;118188;64827;8,30
7500;111511;53898;7,29
7500;114276;54315;7,50
7500;109967;61095;7,70
7500;105137;49552;6,79
7500;116951;61752;8,0
7500;106589;53338;7,9
7600;111773;60568;7,79
7600;108509;49960;6,90
7600;119367;51723;7,40
7600;115454;51429;7,29
7600;112992;59606;7,70
7600;111320;54357;7,50
7600;111321;48962;7,0
7600;110677;50336;7,0
7600;106820;52353;7,9
7600;108284;53923;7,29
7700;117786;58928;7,90
7700;108441;54693;7,29
7700;118738;58807;7,90
7700;114200;57165;7,79
7700;125415;49185;7,50
7700;115366;63273;8,9
7700;111912;57164;7,50
7700;116017;61469;8,0
7700;119165;51944;7,50
7700;112791;55720;7,50
7800;116046;64110;8,30
7800;114823;53330;7,40
7800;120208;63409;8,30
7800;118659;60215;8,0
7800;120093;62205;8,19
7800;118429;52545;7,50
7800;122498;66658;8,50
7800;131746;69490;9,0
7800;117396;64353;8,19
7800;122722;66699;8,50
7900;119094;64561;8,30
7900;119190;59037;8,0
7900;120479;61108;8,9
7900;113479;58350;7,79
7900;137230;69185;9,9
7900;116204;52388;7,40
7900;126416;74003;9,9
7900;117853;57703;7,79
7900;111322;51712;7,29
7900;120613;54601;7,59
8000;116953;53764;7,59
8000;124559;61880;8,30
8000;125636;60549;8,50
8000;128955;69405;9,9
8000;135169;54459;8,9
8000;120491;58251;7,90
8000;136273;71840;9,19
8000;123045;67436;8,59
8000;118190;62755;8,9
8000;127933;59602;8,19
8100;119214;56362;7,79
8100;114839;53210;7,40
8100;121821;66432;8,50
8100;124187;66795;8,59
8100;122047;65575;8,50
8100;119313;62001;8,9
8100;119086;55746;7,79
8100;118630;62721;8,9
8100;138383;68410;9,19
8100;127002;57938;8,9
8200;116467;58095;7,90
8200;121061;62639;8,19
8200;121989;59152;8,9
8200;125974;62231;8,50
8200;123069;60249;8,40
8200;121572;70352;8,80
8200;132590;68988;9,50
8200;127192;63041;8,50
8200;128205;65470;8,59
8200;117466;58002;7,90
8300;123162;67608;8,59
8300;125090;60649;8,30
8300;135721;68406;9,0
8300;126889;58681;8,19
8300;125271;66291;8,59
8300;134265;63821;8,80
8300;122714;57577;8,9
8300;130922;65613;8,69
8300;136706;72542;9,40
8300;132442;65919;9,19
8400;129764;69835;9,19
8400;122156;59447;8,9
8400;132449;61899;8,69
8400;131247;59116;8,40
8400;128023;65994;8,69
8400;143348;62947;9,0
8400;120196;66677;8,59
8400;129127;64383;8,69
8400;124783;57216;8,0
8400;130201;70235;9,30
8500;123135;61410;8,30
8500;125923;63959;8,50
8500;134079;59736;8,40
8500;129890;65171;8,69
8500;140234;71929;9,40
8500;131192;70897;9,9
8500;126734;67718;8,69
8500;130945;74341;9,40
8500;133749;66520;8,90
8500;123097;62842;8,59
8600;129880;62049;8,59
8600;132498;66619;8,90
8600;126786;62690;8,50
8600;122709;60853;8,19
8600;133756;66603;8,80
8600;131727;65374;8,69
8600;127858;63124;8,40
8600;137711;67308;9,9
8600;126344;66016;8,59
8600;140428;68074;9,19
8700;135990;65241;8,90
8700;149646;64265;9,19
8700;146251;65950;9,19
8700;136925;70246;9,19
8700;136221;65679;8,90
8700;141548;71872;9,69
8700;135722;71006;9,69
8700;131457;61068;8,50
8700;135312;65090;8,90
8700;140025;80571;10,9
8800;137970;75470;9,69
8800;130683;65051;8,80
8800;132761;63335;8,80
8800;136800;76145;9,59
8800;137656;70145;9,30
8800;137118;65876;8,90
8800;128200;62708;8,50
8800;133572;74869;9,40
8800;129554;63133;8,90
8800;134544;63990;8,80
8900;131841;68564;9,9
8900;141558;56026;8,50
8900;134187;71210;9,19
8900;136080;68881;9,9
8900;134710;69582;9,90
8900;148411;72597;9,80
8900;130717;63103;8,69
8900;141895;76760;10,0
8900;139925;78258;9,80
8900;130877;68258;8,90
9000;143625;72047;9,80
9000;135793;59322;8,50
9000;141918;76405;9,80
9000;137093;74379;9,50
9000;140991;73124;9,59
9000;138772;71235;9,40
9000;136929;73036;9,50
9000;142598;74669;10,0
9000;138641;69896;9,30
9000;133896;62152;8,59
9100;146380;67769;9,50
9100;135575;69864;9,50
9100;138566;69969;9,50
9100;134852;65742;9,9
9100;130848;65773;8,80
9100;147228;85511;10,59
9100;144013;63162;9,30
9100;131129;67002;8,90
9100;152155;72589;9,90
9100;137772;69424;9,30
9200;142966;72455;9,59
9200;141302;68441;9,30
9200;132846;66969;8,90
9200;139947;69087;9,40
9200;140484;69325;9,40
9200;136864;70292;9,50
9200;141096;75394;9,69
9200;140767;71430;9,40
9200;146500;74060;9,80
9200;141893;68879;9,40
9300;135968;70182;9,19
9300;146785;65643;9,19
9300;148281;69327;9,50
9300;142314;65041;9,19
9300;140042;73589;9,50
9300;143093;72884;9,69
9300;132330;64862;8,80
9300;158928;91662;11,40
9300;140921;72501;9,50
9300;144609;68030;9,30
9400;147157;74283;9,90
9400;143539;71219;9,59
9400;143983;65502;9,19
9400;139479;63506;8,90
9400;143166;78954;10,9
9400;134075;67465;9,19
9400;141623;67002;9,30
9400;144723;68197;9,40
9400;142226;69953;9,40
9400;140002;72975;9,59
9500;149407;76287;10,9
9500;145867;76381;10,0
9500;161401;83917;11,0
9500;158253;69650;9,90
9500;144002;68700;9,50
9500;155411;76443;10,19
9500;138311;71065;9,59
9500;143913;66944;9,30
9500;152543;80037;10,40
9500;142958;72365;9,59
9600;142181;73059;9,69
9600;148878;66669;9,40
9600;143910;68574;9,40
9600;148085;66687;9,40
9600;146182;70905;9,59
9600;142116;68514;9,30
9600;149899;76717;10,9
9600;142069;67622;9,19
9600;146219;67428;9,30
9600;144615;67702;9,30
9700;154437;80850;10,50
9700;152411;69436;9,69
9700;142111;71160;9,50
9700;156707;71408;10,0
9700;153145;63353;9,30
9700;147555;78863;10,19
9700;151327;76927;10,9
9700;149980;67489;9,50
9700;167068;80007;10,80
9700;162195;77474;10,59
9800;154575;74740;10,9
9800;157980;86028;10,90
9800;149892;70998;9,69
9800;147890;73157;9,80
9800;146277;76875;10,0
9800;159924;88567;11,19
9800;149130;73075;9,80
9800;158699;68840;9,80
9800;159927;83018;10,80
9800;145434;72931;9,80
9900;152612;77521;10,40
9900;163353;79426;10,69
9900;170206;83794;11,19
9900;143937;67642;9,40
9900;159077;88111;11,9
9900;154624;81761;10,59
9900;156543;73578;10,19
9900;155670;78416;10,40
9900;155615;74233;10,9
9900;155157;72743;10,0
10000;155731;82935;10,69
10000;157178;77863;10,50
10000;155674;83637;10,80
10000;146987;67626;9,50
10000;156451;79214;10,50
10000;160973;78603;10,59
10000;154732;77120;10,40
10000;159576;83829;10,90
10000;156625;79985;10,50
10000;166315;66264;9,90
