"size";"compares";"swaps";"time"
100;654;356;0,0
100;616;385;0,1
100;539;267;0,0
100;698;370;0,1
100;601;339;0,0
100;768;463;0,1
100;660;393;0,1
100;627;214;0,0
100;701;365;0,1
100;615;287;0,0
100;650;369;0,0
100;613;294;0,1
100;649;369;0,0
100;607;299;0,1
100;643;262;0,0
100;675;393;0,1
100;658;321;0,0
100;654;324;0,0
100;741;329;0,1
100;582;312;0,0
100;679;328;0,1
100;608;337;0,0
100;625;295;0,1
100;664;331;0,0
100;620;336;0,0
100;635;254;0,1
100;573;281;0,0
100;662;269;0,1
100;640;328;0,0
100;594;294;0,1
100;758;419;0,0
100;631;319;0,0
100;576;272;0,1
100;671;277;0,0
100;580;249;0,1
100;616;242;0,0
100;584;280;0,1
100;646;319;0,0
100;623;332;0,1
100;551;262;0,0
100;641;269;0,1
100;626;323;0,0
100;607;283;0,0
100;640;321;0,1
100;591;303;0,0
100;624;312;0,1
100;616;233;0,0
100;593;256;0,1
100;656;325;0,0
100;666;352;0,1
100;673;352;0,1
100;781;283;0,0
100;724;337;0,1
100;566;258;0,0
100;697;291;0,1
100;769;458;0,1
100;654;268;0,0
100;648;260;0,1
100;686;333;0,0
100;631;309;0,1
100;605;351;0,0
100;666;342;0,0
100;578;324;0,1
100;670;438;0,0
100;610;286;0,1
100;632;400;0,0
100;725;292;0,0
100;614;326;0,1
100;600;283;0,0
100;638;306;0,1
100;578;273;0,0
100;696;364;0,1
100;577;241;0,0
100;647;294;0,0
100;628;339;0,1
100;740;282;0,0
100;609;326;0,0
100;563;321;0,1
100;575;262;0,0
100;608;246;0,1
100;565;275;0,0
100;621;267;0,1
100;624;309;0,1
100;709;373;0,0
100;639;253;0,1
100;610;240;0,0
100;809;407;0,1
100;730;374;0,1
100;756;434;0,0
100;653;330;0,1
100;641;242;0,0
100;646;361;0,1
100;630;319;0,1
100;614;350;0,0
100;679;363;0,1
100;657;292;0,0
100;612;292;0,0
100;612;307;0,1
100;644;279;0,0
100;598;239;0,1
200;1797;877;0,1
200;1507;879;0,1
200;1519;766;0,1
200;1502;666;0,1
200;1484;714;0,1
200;1515;771;0,1
200;1672;971;0,1
200;1437;754;0,1
200;1591;613;0,1
200;1618;958;0,1
200;1487;726;0,1
200;1625;955;0,2
200;1460;767;0,1
200;1484;841;0,1
200;1524;604;0,1
200;1630;832;0,1
200;1538;755;0,1
200;1626;599;0,1
200;1423;681;0,1
200;1480;904;0,1
200;1525;781;0,1
200;1437;803;0,2
200;1439;682;0,1
200;1487;608;0,1
200;1569;826;0,1
200;1512;721;0,1
200;1400;704;0,1
200;1573;752;0,1
200;1588;926;0,2
200;1528;801;0,1
200;1396;716;0,1
200;1539;741;0,1
200;1828;1278;0,1
200;1486;742;0,1
200;1604;700;0,1
200;1383;608;0,1
200;1395;664;0,1
200;1725;825;0,1
200;1737;844;0,1
200;1661;1148;0,1
200;1548;710;0,1
200;1476;870;0,2
200;1545;885;0,1
200;1848;887;0,2
200;1621;935;0,1
200;1764;925;0,1
200;1560;851;0,1
200;1508;692;0,1
200;1890;1146;0,2
200;1652;757;0,1
200;1500;870;0,2
200;1599;859;0,1
200;2220;920;0,2
200;1683;812;0,1
200;1665;632;0,2
200;1633;592;0,1
200;1534;806;0,1
200;1428;678;0,1
200;1597;731;0,1
200;1546;816;0,1
200;1618;991;0,1
200;1460;806;0,1
200;1515;770;0,2
200;1650;938;0,1
200;1539;828;0,1
200;1459;755;0,1
200;1711;974;0,1
200;1696;773;0,1
200;1552;679;0,1
200;1459;699;0,1
200;1441;637;0,1
200;1729;1043;0,1
200;1493;652;0,1
200;1412;675;0,1
200;1598;793;0,1
200;1728;750;0,1
200;1475;933;0,1
200;1869;748;0,1
200;1674;913;0,1
200;1557;795;0,2
