"size";"compares";"swaps";"time"
100;607;344;0,0
100;640;419;0,10
100;554;361;0,0
100;550;404;0,10
100;552;399;0,0
100;576;359;0,10
100;560;388;0,0
100;674;397;0,0
100;533;406;0,10
100;655;349;0,0
200;1517;834;0,10
200;1412;834;0,10
200;1435;868;0,10
200;1498;932;0,10
200;1328;888;0,10
200;1663;832;0,10
200;1394;856;0,10
200;1426;781;0,10
200;1471;767;0,10
200;1398;895;0,10
300;2302;1524;0,20
300;2373;1215;0,10
300;2533;1244;0,10
300;2556;1479;0,10
300;2251;1490;0,20
300;2419;1375;0,20
300;2346;1519;0,20
300;2262;1336;0,20
300;2425;1480;0,20
300;2518;1302;0,20
400;3365;2041;0,30
400;3575;1765;0,20
400;3210;1953;0,20
400;3648;1667;0,30
400;3187;1637;0,20
400;3833;1981;0,20
400;3380;1973;0,30
400;3328;1708;0,20
400;3194;2075;0,20
400;3092;1934;0,20
500;4117;2454;0,30
500;4041;2552;0,30
500;4471;2373;0,30
500;4219;2572;0,30
500;4511;2422;0,30
500;4392;2470;0,30
500;4703;2163;0,30
500;4495;2459;0,30
500;4183;2431;0,30
500;4164;2595;0,30
600;5588;2877;0,40
600;5333;3073;0,40
600;5399;3213;0,40
600;5406;3480;0,40
600;5449;3035;0,40
600;6033;3009;0,40
600;5366;2858;0,30
600;5790;3045;0,40
600;5538;3100;0,40
600;5607;3177;0,40
700;7011;3794;0,50
700;6257;4011;0,50
700;6387;3701;0,40
700;6459;3288;0,40
700;7109;4291;0,50
700;6469;3812;0,40
700;6170;3494;0,40
700;6536;3584;0,50
700;6529;3490;0,50
700;6484;4006;0,50
800;7681;4598;0,60
800;7571;4200;0,50
800;7438;4650;0,60
800;7740;4932;0,60
800;7400;4722;0,50
800;8028;4317;0,50
800;7183;4623;0,50
800;7629;4258;0,50
800;8363;4421;0,60
800;7615;4642;0,60
900;9186;4640;0,60
900;8925;5110;0,60
900;8732;4879;0,60
900;8510;4748;0,60
900;9112;4466;0,60
