"size";"compares";"swaps";"time"
9700;23840786;23831096;2885,9
9700;23474471;23464783;2841,69
9700;23769337;23759647;2873,40
9700;23251766;23242072;2813,0
9700;23656571;23646880;2866,59
9800;23896450;23886658;2893,59
9800;23995198;23985409;2905,59
9800;24017981;24008196;2910,80
9800;24033881;24024090;2904,90
9800;23915502;23905707;2893,59
9800;24010652;24000863;2909,40
9800;24180493;24170700;2932,69
9800;24039570;24029777;2912,19
9800;23683954;23674165;2871,9
9800;24215925;24206137;2950,0
9900;24479225;24469339;2956,50
9900;24399085;24389196;2959,80
9900;24289287;24279399;2950,80
9900;24446224;24436334;2959,9
9900;24372772;24362883;2961,9
9900;24579757;24569864;2985,59
9900;24512294;24502404;2970,69
9900;24591499;24581610;2980,19
9900;24783124;24773235;3000,19
9900;24658897;24649005;2980,30
10000;24494428;24484442;2979,0
10000;24803789;24793803;3000,80
10000;25047931;25037946;3032,59
10000;25117535;25107546;3047,30
10000;25218183;25208191;3056,30
10000;25113037;25103053;3033,50
10000;25098352;25088361;3049,30
10000;24803372;24793380;3011,90
10000;25149630;25139642;3080,69
10000;24845911;24835918;3027,9
