"size";"compares";"swaps";"time"
1300;13666;7205;2,29
1300;13884;7329;2,39
1300;13872;7322;2,39
1300;13884;7345;2,39
1400;14585;7718;2,50
1400;14647;7783;2,50
1400;14635;7813;2,50
1400;14571;7707;2,60
1400;14734;7903;2,50
1400;14733;7856;2,50
1400;14676;7832;2,50
1400;14571;7733;2,50
1400;14704;7851;2,50
1400;14764;7918;2,60
1500;15589;8332;2,70
1500;15596;8343;2,79
1500;15682;8441;2,70
1500;15647;8410;2,70
1500;15653;8386;2,70
1500;15575;8312;2,70
1500;15710;8461;2,70
1500;15634;8377;2,70
1500;15613;8374;2,70
1500;15671;8411;2,70
1600;16524;8968;2,90
1600;16559;9035;2,79
1600;16619;9067;2,90
1600;16720;9191;2,90
1600;16664;9168;2,90
1600;16580;9036;2,90
1600;16723;9219;2,90
1600;16579;9055;2,90
1600;16555;9034;2,90
1600;16622;9058;2,90
1700;17708;9582;3,10
1700;17746;9599;3,10
1700;17792;9676;3,0
1700;17800;9697;3,10
1700;17830;9714;3,10
1700;17769;9659;3,10
1700;17747;9579;3,10
1700;17693;9596;3,0
1700;17640;9494;3,10
1700;17615;9482;3,10
1800;18870;10369;3,29
1800;18728;10253;3,20
1800;18823;10359;3,20
1800;18607;10135;3,29
1800;18816;10351;3,29
1800;18686;10151;3,29
1800;18845;10354;3,39
1800;18755;10286;3,29
1800;18723;10222;3,20
1800;18739;10250;3,39
1900;19889;11096;3,39
1900;19797;10977;3,39
1900;19841;11028;3,50
1900;19737;10914;3,39
1900;19797;10978;3,39
1900;19794;10981;3,39
1900;19856;11016;3,39
1900;19832;11010;3,50
1900;19694;10861;3,39
1900;19710;10894;3,39
2000;21349;11651;3,70
2000;21312;11650;3,60
2000;21263;11589;3,60
2000;21271;11623;3,70
2000;21241;11547;3,70
2000;21235;11555;3,60
2000;21370;11727;3,60
2000;21297;11616;3,70
2000;21255;11600;3,60
2000;21278;11636;3,60
2100;22399;12345;3,79
2100;22379;12291;3,79
2100;22486;12421;3,79
2100;22501;12396;3,90
2100;22439;12340;3,79
2100;22350;12244;3,79
2100;22141;12059;3,79
2100;22381;12304;3,79
2100;22349;12257;3,79
2100;22410;12302;3,79
2200;23298;12904;4,0
2200;23507;13122;4,0
2200;23242;12847;4,0
2200;23342;12982;4,0
2200;23309;12919;4,0
2200;23348;12993;4,0
2200;23426;13057;4,0
2200;23437;13041;4,0
2200;23375;12972;4,0
2200;23380;13000;3,90
2300;24618;13674;4,20
2300;24501;13555;4,20
2300;24645;13691;4,20
2300;24629;13760;4,20
2300;24633;13644;4,20
2300;24646;13718;4,20
2300;24702;13732;4,20
2300;24585;13665;4,9
2300;24497;13567;4,9
2300;24566;13646;4,20
2400;25641;14389;4,40
2400;25575;14304;4,40
2400;25607;14412;4,29
2400;25662;14472;4,29
2400;25677;14428;4,29
2400;25722;14468;4,29
2400;25699;14461;4,29
2400;25635;14399;4,29
2400;25714;14475;4,29
2400;25736;14518;4,29
2500;26809;15163;4,59
2500;26996;15317;4,59
2500;26792;15149;4,59
2500;26856;15197;4,50
2500;26752;15106;4,50
2500;26792;15122;4,50
2500;26840;15165;4,59
2500;26924;15250;4,59
2500;26858;15195;4,50
2500;27009;15396;4,59
2600;30291;15884;5,20
2600;30109;15663;5,20
2600;30358;15974;5,20
2600;30470;16073;5,20
2600;30415;16023;5,20
2600;30340;16067;5,20
2600;30419;16004;5,20
2600;30385;15964;5,20
2600;30228;15844;5,20
2600;30301;15921;5,20
2700;31103;16365;5,40
2700;31343;16601;5,40
2700;31415;16680;5,59
2700;31160;16409;5,29
2700;30999;16265;5,40
2700;31128;16339;5,40
2700;31255;16492;5,40
2700;31166;16398;5,50
2700;31116;16422;5,50
2700;31184;16459;5,40
2800;32155;17027;5,59
2800;32164;17031;5,59
2800;32056;16979;5,70
2800;32214;17106;5,70
2800;32126;16953;5,79
2800;32047;16958;5,59
2800;31930;16819;5,59
2800;32051;16933;5,59
2800;32022;16855;5,50
2800;32177;17090;5,59
2900;33484;17780;5,79
2900;33403;17764;5,79
2900;33230;17576;5,70
2900;33185;17500;5,79
2900;33120;17451;5,70
2900;33285;17642;5,79
2900;33355;17626;5,79
2900;33366;17656;5,79
2900;33205;17571;5,70
2900;33280;17565;5,79
3000;34336;18360;6,0
3000;34227;18230;6,0
3000;34276;18234;5,90
3000;34319;18336;6,0
3000;34228;18263;5,90
3000;34353;18388;6,0
3000;34230;18220;6,0
3000;34266;18248;5,90
3000;34257;18282;6,0
3000;34232;18218;5,90
3100;35310;18919;6,20
3100;35348;18920;6,20
3100;35292;18872;6,9
3100;35536;19143;6,20
3100;35557;19168;6,20
3100;35530;19177;6,20
3100;35438;19021;6,20
3100;35283;18901;6,9
3100;35425;18991;6,20
3100;35239;18836;6,20
3200;36342;19646;6,29
3200;36408;19763;6,40
3200;36484;19859;6,40
3200;36246;19520;6,29
3200;36427;19796;6,40
3200;36301;19609;6,29
3200;36338;19685;6,40
3200;36322;19603;6,29
3200;36430;19771;6,29
3200;36394;19733;6,40
3300;37838;20272;6,50
3300;37861;20258;6,50
3300;38137;20623;6,59
3300;37909;20301;6,50
3300;37555;19949;6,50
3300;38002;20358;6,59
3300;37799;20246;6,50
3300;37678;20035;6,50
3300;37889;20271;6,59
3300;37929;20368;6,59
3400;39028;21091;6,70
3400;38948;21009;6,70
3400;38782;20839;6,70
3400;38879;20870;6,79
3400;38823;20880;6,79
3400;38906;20981;6,79
3400;38749;20759;6,70
3400;38870;20918;6,70
3400;38908;20889;6,70
3400;38898;20993;6,79
3500;39853;21517;7,0
3500;39811;21591;7,0
3500;39870;21616;7,0
3500;39913;21679;6,90
3500;39825;21520;6,90
3500;39960;21662;6,90
3500;39884;21608;7,0
3500;39852;21555;7,9
3500;39883;21632;7,9
3500;40034;21769;7,9
3600;41263;22419;7,20
3600;41033;22205;7,20
3600;41207;22398;7,20
3600;41257;22487;7,20
3600;41097;22271;7,20
3600;41178;22372;7,20
3600;41389;22575;7,9
3600;41252;22449;7,9
3600;41029;22217;7,9
3600;41119;22295;7,9
3700;42433;23224;7,29
3700;42313;23082;7,40
3700;42295;23005;7,40
3700;42384;23136;7,40
3700;42356;23181;7,29
3700;42293;23093;7,40
3700;42275;23075;7,40
3700;42400;23233;7,40
3700;42376;23093;7,29
3700;42426;23227;7,40
3800;43386;23803;7,59
3800;43454;23911;7,59
3800;43367;23881;7,50
3800;43465;23962;7,50
3800;43600;24117;7,59
3800;43480;23980;7,50
3800;43414;23933;7,59
3800;43389;23855;7,50
3800;43517;23952;7,50
3800;43458;23911;7,59
3900;45612;24560;7,79
3900;45597;24603;7,79
3900;45641;24691;7,70
3900;45673;24680;7,79
3900;45621;24624;7,79
3900;45602;24610;7,70
3900;45533;24485;7,79
3900;45495;24434;7,70
3900;45418;24401;7,79
3900;45755;24743;7,90
4000;46642;25357;8,0
4000;46648;25314;8,0
4000;46648;25314;8,0
4000;46478;25166;8,0
4000;46430;25160;8,0
4000;46616;25278;8,0
4000;46485;25172;8,0
4000;46548;25232;8,0
4000;46584;25310;8,19
4000;46560;25257;8,19
4100;47765;26000;8,19
4100;47690;25927;8,30
4100;47667;25925;8,30
4100;47588;25869;8,30
4100;47685;25968;8,9
4100;47681;25928;8,19
4100;47655;25808;8,19
4100;47604;25835;8,9
4100;47758;26074;8,50
4100;47685;25955;8,30
4200;48717;26461;8,30
4200;49068;26816;8,40
4200;48815;26498;8,40
4200;49020;26730;8,40
4200;48928;26670;8,40
4200;49035;26738;8,40
4200;48976;26702;8,40
4200;48947;26583;8,40
4200;49128;26812;8,40
4200;48970;26655;8,30
4300;50048;27405;8,59
4300;50059;27346;8,59
4300;50064;27519;8,50
4300;50067;27517;8,50
4300;50050;27452;8,59
4300;50042;27444;8,50
4300;49916;27302;8,50
4300;49932;27325;8,90
4300;49990;27377;8,59
4300;50085;27516;8,59
4400;51165;28171;8,80
4400;51082;28102;8,80
4400;50953;27929;8,80
4400;51002;28021;8,80
4400;51151;28158;8,80
4400;51088;28082;8,80
4400;51062;27995;8,69
4400;51075;28062;8,69
4400;51089;28080;8,69
4400;51241;28263;8,80
4500;52853;29030;8,90
4500;52635;28767;8,90
4500;52848;29078;9,0
4500;52760;28945;9,0
4500;52801;28904;9,0
4500;52711;28924;9,0
4500;52801;28899;9,0
4500;52799;28944;9,0
4500;52812;28958;8,90
4500;52679;28796;8,90
4600;53875;29644;9,30
4600;54045;29856;9,19
4600;53946;29794;9,19
4600;53819;29590;9,19
4600;53969;29878;9,19
4600;53928;29737;9,19
4600;53784;29628;9,19
4600;53692;29501;9,19
4600;53918;29717;9,9
4600;53715;29531;9,9
4700;54951;30406;9,30
4700;55273;30747;9,40
4700;55073;30528;9,40
4700;55073;30545;9,50
4700;55051;30518;9,50
4700;55010;30499;9,50
4700;54712;30170;9,40
4700;55073;30539;9,50
4700;54951;30340;9,50
4700;55071;30443;9,50
4800;56128;31315;9,50
4800;56276;31378;9,59
4800;56277;31462;9,59
4800;56023;31150;9,59
4800;56284;31429;9,59
4800;56128;31261;9,59
4800;56063;31187;9,59
4800;56270;31388;9,59
4800;56218;31426;9,50
4800;56211;31414;9,59
4900;57637;32159;9,80
4900;57557;32149;9,80
4900;57391;31950;9,80
4900;57666;32199;9,80
4900;57585;32095;9,80
4900;57587;32161;9,80
4900;57525;32142;9,80
4900;57463;32047;9,80
4900;57621;32173;9,90
4900;57516;32055;9,90
5000;58859;33104;10,9
5000;58527;32649;10,0
5000;58682;32836;10,0
5000;58704;32814;10,0
5000;58561;32756;10,0
5000;58607;32775;10,0
5000;59030;33255;10,0
5000;58739;32960;10,0
5000;58624;32811;10,0
5000;58720;32864;10,0
5100;60029;33899;10,19
5100;60039;33892;10,19
5100;59968;33804;10,19
5100;59965;33835;10,19
5100;59951;33747;10,9
5100;60071;33948;10,19
5100;60003;33877;10,30
5100;59818;33715;10,19
5100;59857;33745;10,19
5100;60115;33982;10,19
5200;65740;34366;11,30
5200;66161;34780;11,30
5200;65987;34561;11,30
5200;65787;34443;11,30
5200;65833;34445;11,19
5200;65577;34100;11,30
5200;65764;34560;11,30
5200;65880;34406;11,19
5200;66040;34578;11,30
5200;65606;34191;11,19
5300;66998;35150;11,50
5300;66884;34958;11,50
5300;66962;35048;11,50
5300;66666;34847;11,50
5300;66612;34865;11,50
5300;66883;34928;11,50
5300;66691;34818;11,69
5300;66810;34891;12,0
5300;66960;35109;11,50
5300;67103;35247;11,50
5400;67732;35592;11,80
5400;67710;35504;11,69
5400;68091;35930;11,80
5400;67804;35619;11,80
5400;67811;35650;11,80
5400;67788;35548;11,69
5400;67803;35744;11,80
5400;67714;35597;11,69
5400;67707;35540;11,69
5400;67936;35770;11,69
5500;68966;36236;12,0
5500;69002;36253;11,90
5500;68973;36208;11,90
5500;69112;36386;12,0
5500;68995;36259;11,90
5500;68958;36232;11,90
5500;68897;36206;12,0
5500;69107;36463;12,0
5500;68804;36138;11,90
5500;68802;36151;11,90
5600;69849;36868;12,9
5600;69830;36760;12,19
5600;70081;37116;12,19
5600;70043;37054;12,19
5600;69807;36795;12,19
5600;70042;37096;12,19
5600;69719;36734;12,9
5600;69922;36967;12,9
5600;70053;37079;12,9
5600;69763;36754;12,9
5700;70847;37316;12,30
5700;71193;37733;12,40
5700;71031;37565;12,40
5700;71249;37832;12,40
5700;71190;37766;12,40
5700;70936;37475;12,40
5700;70959;37548;12,30
5700;71235;37807;12,30
5700;71026;37572;12,40
5700;71135;37678;12,40
5800;72979;38702;12,69
5800;72284;37934;12,69
5800;72394;38056;12,59
5800;72430;38138;12,59
5800;72273;38018;12,50
5800;72498;38183;12,59
5800;72539;38271;12,59
5800;72686;38349;12,69
5800;72752;38478;12,69
5800;72527;38212;12,59
5900;73600;38980;12,90
5900;73488;38847;12,80
5900;73388;38737;12,90
5900;73448;38786;12,80
5900;73648;39074;12,90
5900;73485;38784;12,90
5900;73419;38785;13,0
5900;73263;38702;12,80
5900;73625;38947;12,90
5900;73413;38768;13,0
6000;74832;39839;13,9
6000;74533;39511;13,0
6000;74740;39773;13,9
6000;74410;39393;13,9
6000;74335;39295;13,0
6000;74911;39882;13,0
6000;74589;39570;13,0
6000;74575;39634;13,0
6000;74658;39684;13,0
6000;74378;39409;13,0
6100;75867;40263;13,19
6100;75889;40340;13,30
6100;75834;40224;13,19
6100;75977;40363;13,19
6100;75746;40129;13,30
6100;75941;40410;13,30
6100;75849;40305;13,19
6100;75806;40270;13,30
6100;75764;40206;13,19
6100;75807;40329;13,19
6200;76858;40919;13,40
6200;76951;41023;13,40
6200;76905;41063;13,50
6200;76886;40998;13,40
6200;76847;40980;13,50
6200;76705;40905;13,40
6200;76902;41019;13,40
6200;76665;40784;13,50
6200;76953;41055;13,40
6200;76622;40734;13,50
6300;77765;41516;13,59
6300;78240;41942;13,69
6300;78075;41877;13,69
6300;78071;41808;13,69
6300;77907;41691;13,69
6300;77927;41721;13,69
6300;77989;41720;13,69
6300;77879;41637;13,69
6300;77701;41400;13,69
6300;78020;41762;13,69
6400;79251;42617;13,80
6400;79102;42566;13,80
6400;79304;42789;13,80
6400;79254;42745;13,90
6400;79355;42875;13,90
6400;79206;42708;13,90
6400;79148;42674;13,90
6400;79127;42544;13,80
6400;79152;42623;13,80
6400;79013;42430;13,90
6500;81343;43217;14,9
6500;81497;43395;14,9
6500;81125;43061;14,9
6500;81198;43000;14,9
6500;81410;43295;14,9
6500;81319;43311;14,19
6500;81155;43051;14,9
6500;81051;42972;14,9
6500;81323;43210;14,9
6500;81185;43086;14,9
6600;82179;43730;14,30
6600;82058;43537;14,30
6600;82343;43834;14,30
6600;82335;43854;14,30
6600;82030;43662;14,30
6600;82496;44063;14,40
6600;82248;43735;14,30
6600;82289;43782;14,30
6600;82128;43632;14,30
6600;82009;43430;14,30
6700;83164;44385;14,50
6700;83430;44676;14,50
6700;83405;44687;14,59
6700;83301;44466;14,59
6700;83412;44697;14,50
6700;83266;44528;14,50
6700;83286;44450;14,40
6700;83357;44553;14,50
6700;83410;44594;14,50
6700;83335;44538;14,50
6800;84707;45383;14,69
6800;84581;45249;14,69
6800;84735;45466;14,69
6800;84446;45130;14,69
6800;84593;45299;14,69
6800;84598;45358;14,69
6800;84524;45214;14,69
6800;84595;45272;14,69
6800;84617;45208;14,80
6800;84751;45370;14,69
6900;85708;45958;15,0
6900;85872;46083;14,90
6900;85725;45968;14,90
6900;85866;46037;15,0
6900;85693;45839;15,0
6900;85726;45994;14,90
6900;85660;45944;15,19
6900;85727;46002;15,0
6900;85778;45970;14,90
6900;85983;46188;15,0
7000;86940;46879;15,19
7000;86940;46911;15,19
7000;87220;47206;15,19
7000;86741;46727;15,9
7000;86585;46509;15,19
7000;86983;46886;15,19
7000;86766;46750;15,9
7000;87019;46934;15,19
7000;86955;46955;15,19
7000;86803;46733;15,9
7100;88678;47820;15,40
7100;88771;47876;15,40
7100;88546;47647;15,40
7100;88494;47651;15,40
7100;88578;47655;15,40
7100;88667;47741;15,50
7100;88481;47584;15,50
7100;88641;47630;15,50
7100;88288;47340;15,50
7100;88746;47900;15,50
7200;89487;48318;15,69
7200;89833;48596;15,69
7200;89548;48350;15,59
7200;89454;48270;15,59
7200;89699;48576;15,80
7200;89463;48203;15,69
7200;89721;48608;15,80
7200;89541;48284;15,69
7200;89523;48266;15,59
7200;89109;47888;15,59
7300;91063;49420;15,90
7300;90875;49263;15,90
7300;90675;49097;15,90
7300;90593;49004;15,80
7300;90548;48898;15,80
7300;90515;48889;15,90
7300;90796;49054;16,50
7300;90841;49110;16,0
7300;90634;48978;16,0
7300;90823;49250;16,0
7400;92144;50009;16,10
7400;92059;49886;16,0
7400;92144;50032;16,0
7400;91887;49723;16,10
7400;92163;50044;16,0
7400;92242;50073;16,10
7400;92035;49800;16,0
7400;92055;49915;16,0
7400;92283;50067;16,0
7400;92081;49861;16,10
7500;93272;50791;16,30
7500;92890;50349;16,19
7500;93091;50616;16,19
7500;93058;50595;16,30
7500;92989;50497;16,30
7500;93035;50523;16,30
7500;93287;50824;16,30
7500;93150;50650;17,60
7500;93125;50620;16,19
7500;93136;50611;16,19
7600;94360;51476;16,50
7600;94562;51800;16,60
7600;94421;51577;16,50
7600;94289;51396;16,50
7600;94536;51684;16,69
7600;94298;51354;16,80
7600;94445;51612;17,50
7600;94096;51197;16,80
7600;94683;51827;16,69
7600;94531;51719;16,60
7700;97752;52201;16,69
7700;98155;52398;16,80
7700;98202;52501;16,80
7700;98206;52589;16,69
7700;98356;52756;16,80
7700;98284;52590;16,80
7700;97735;52240;16,69
7700;98146;52475;16,80
7700;98361;52661;16,80
7700;97810;52289;16,69
7800;98876;52868;17,0
7800;99046;53078;17,0
7800;99136;53163;17,0
7800;98971;53018;16,89
7800;98659;52581;16,89
7800;98985;53016;17,0
7800;98926;53068;17,0
7800;99050;53057;16,89
7800;99044;53035;17,0
7800;99150;53188;17,0
7900;100269;53957;17,19
7900;100059;53685;17,10
7900;100035;53632;17,19
7900;100206;53838;17,19
7900;100050;53638;17,10
7900;100388;54073;17,19
7900;100198;53846;17,19
7900;100157;53756;17,19
7900;100246;53875;17,19
7900;100409;53998;17,19
8000;100932;54254;17,39
8000;101380;54723;17,39
8000;101221;54485;17,50
8000;101268;54651;17,39
8000;101026;54391;17,39
8000;101177;54442;17,50
8000;101278;54583;17,39
8000;101242;54558;17,39
8000;101289;54654;17,50
8000;101400;54716;17,50
8100;102345;55079;17,60
8100;102584;55398;17,69
8100;102575;55319;17,69
8100;102368;55138;17,60
8100;102563;55324;17,60
8100;102386;55135;17,60
8100;102204;54929;17,60
8100;102291;54959;17,60
8100;102623;55376;17,60
8100;102326;55016;17,50
8200;103645;56042;17,80
8200;103975;56316;17,89
8200;103853;56283;17,80
8200;103335;55695;17,80
8200;103538;55861;17,80
8200;103464;55832;17,80
8200;103497;55803;18,0
8200;103201;55493;18,0
8200;103357;55737;18,0
8200;103241;55613;17,89
8300;104557;56622;18,0
8300;104818;56910;18,10
8300;104882;56911;18,0
8300;104846;56941;18,10
8300;104920;57030;18,0
8300;104975;57073;18,10
8300;104824;56962;18,10
8300;104680;56763;18,0
8300;104569;56633;18,0
8300;104600;56702;18,10
8400;106230;57386;18,30
8400;106449;57670;18,30
8400;106366;57595;18,30
8400;106238;57403;18,30
8400;106099;57232;18,19
8400;106339;57553;18,30
8400;106345;57553;18,19
8400;106247;57469;18,30
8400;106282;57525;18,30
8400;106091;57270;18,19
8500;107410;58266;18,50
8500;107408;58257;18,50
8500;107324;58084;18,50
8500;107275;57971;18,50
8500;107084;57847;18,39
8500;107635;58442;18,50
8500;107575;58453;18,50
8500;107388;58162;18,50
8500;107477;58248;18,50
8500;107690;58581;18,50
8600;108431;58870;18,60
8600;108388;58849;18,60
8600;108533;58995;18,69
8600;108624;59094;18,69
8600;108670;59064;18,69
8600;108558;59017;18,60
8600;108684;59265;18,69
8600;108515;58920;18,69
8600;108477;59033;18,69
8600;108611;59117;18,60
8700;110145;60159;18,89
8700;110010;59942;18,89
8700;109886;59852;19,0
8700;109797;59728;18,89
8700;109829;59797;18,89
8700;110036;59925;18,89
8700;110024;59991;18,89
8700;109793;59653;18,89
8700;109993;59998;18,89
8700;109894;59824;18,89
8800;111126;60781;19,19
8800;110631;60287;19,10
8800;110879;60558;19,10
8800;110979;60653;19,10
8800;111117;60744;19,10
8800;110984;60596;19,39
8800;110956;60667;19,30
8800;110917;60519;19,30
8800;111093;60714;19,19
8800;110915;60649;19,30
8900;112629;61826;19,39
8900;112341;61575;19,39
8900;112118;61344;19,30
8900;112587;61809;19,39
8900;112313;61607;19,39
8900;112367;61611;19,30
8900;111966;61115;19,30
8900;112606;61847;19,39
8900;112517;61805;19,50
8900;112150;61269;19,50
9000;114767;62552;19,60
9000;114721;62540;19,60
9000;114502;62344;19,60
9000;114369;62229;19,69
9000;114656;62378;19,69
9000;114558;62219;19,50
9000;114526;62247;19,60
9000;114767;62509;19,60
9000;114732;62504;19,60
9000;114842;62685;19,60
9100;115955;63478;19,80
9100;115827;63227;19,80
9100;115810;63218;19,80
9100;115823;63292;19,80
9100;116175;63570;19,89
9100;115841;63302;19,89
9100;115674;63140;19,80
9100;115613;63031;19,80
9100;115824;63246;19,89
9100;115746;63275;19,89
9200;117011;64036;20,10
9200;116993;64030;20,0
9200;116823;63822;20,0
9200;116955;63936;20,0
9200;117119;64199;20,10
9200;116626;63683;20,0
9200;116987;63991;20,0
9200;116757;63870;20,0
9200;117048;64086;20,10
9200;116845;63855;19,89
9300;118137;64601;20,19
9300;118195;64642;20,30
9300;118289;64708;20,30
9300;118465;64913;20,19
9300;118291;64775;20,30
9300;118347;64747;20,69
9300;118317;64842;20,30
9300;118249;64713;20,39
9300;118146;64572;20,30
9300;118166;64624;20,39
9400;119255;65291;20,50
9400;119163;65364;20,39
9400;119489;65666;20,50
9400;119427;65616;20,50
9400;119399;65621;20,69
9400;119285;65395;20,69
9400;119389;65513;20,39
9400;119659;65768;20,50
9400;119741;65976;20,60
9400;119079;65400;20,50
9500;120615;66391;20,60
9500;120522;66223;20,60
9500;120564;66234;20,69
9500;120732;66511;20,69
9500;120857;66659;20,69
9500;120868;66586;20,69
9500;120547;66327;20,69
9500;120685;66400;20,69
9500;120679;66427;20,60
9500;120435;66174;20,60
9600;121752;67135;21,10
9600;122044;67501;21,10
9600;122021;67569;21,10
9600;121791;67241;21,0
9600;121812;67285;21,0
9600;121705;67173;20,89
9600;121922;67406;20,89
9600;122001;67567;21,0
9600;121703;67222;21,10
9600;121847;67190;20,89
9700;123541;68128;21,10
9700;123518;68129;21,19
9700;123363;67932;21,10
9700;123350;67922;21,10
9700;123213;67785;21,19
9700;123555;68073;21,10
9700;123636;68246;21,10
9700;123396;67940;21,10
9700;123425;67925;21,10
9700;123486;67965;21,10
9800;124951;69193;21,30
9800;124811;69019;21,30
9800;124842;69002;21,30
9800;124850;69023;21,60
9800;124858;69041;21,60
9800;125120;69305;21,69
9800;124906;69147;21,69
9800;124762;69044;21,60
9800;124929;69139;21,69
9800;125154;69333;21,60
9900;126212;70156;21,60
9900;126000;69855;21,60
9900;126097;69971;21,60
9900;126089;69942;21,60
9900;125963;69819;21,50
9900;126184;70152;21,50
9900;126312;70274;21,60
9900;126015;70033;21,60
9900;125986;69905;21,50
9900;126225;70037;21,50
10000;127288;70526;21,69
10000;127251;70589;21,80
10000;127640;71119;21,89
10000;127238;70608;21,80
10000;127364;70712;21,80
10000;127402;70623;21,80
10000;127154;70443;21,80
10000;127423;70880;22,30
10000;127550;70906;21,89
10000;127420;70824;22,0
